0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.5359308722615816,51.48367406523696,47.896946966697286,19.29701144449399,24.871175419889553,102.59779406417466,7.456439759889956,196.43561834681478,53.2360164243094,5.580379872165688,13.63293572278507,75.6295796038927,20.68471577575458,192.49826208619365,27.975589794826952,24.927970634890627,21.491200746086697,12.392976918282992,1.3882694671879503,7.344464338564853,61.2215259213213,31.410731686724887,22.055286141297184,26.174652804219598,87.35093587380152,58.13565296815247,93.02376650536914,208.46986699233065,28.34581306138495,88.47044829561014,30.481753432225894,76.82665972039223,44.41804407592407,72.5630162639148,31.410731686724887,48.75816907845529,12.086026097542515,27.788968106832613,105.28048380382242,69.93000476075014,15.65704067636627,82.79879925359465,12.418165534008581,2.8764528365109565,64.71250233977027,55.36822234161353,63.462120936394115,176.83382985469981,52.52585750862129,85.30398183136961
10.030480653625073,127.17152132875188,81.11865870018512,88.25048062745927,77.61659511640195,4.811674818185867,25.93663781290937,102.44347997387545,96.90841084676809,86.62647512420503,77.50832080939595,15.596929364043412,31.249507419652918,102.44347997387545,63.49039043498806,93.74694272850965,96.55506119437769,42.65791441918243,3.265940239193598,26.092875438663025,82.86923833991607,72.42655050287179,86.87675525072879,99.22836385833753,5.602370962203604,33.641025405077905,130.03874163140506,84.08909796166807,150.6185305349269,88.25048062745927,55.782414712213175,22.00915070085737,99.88065686902607,36.19995318678535,80.08330100937815,82.67059043937365,72.52429302450767,104.51326133568688,5.123773604303514,188.19735033472327,19.567785576596204,173.60522478433572,65.68413563798767,66.7759244696562,90.43756768233172,146.51520607186782,25.179477201937853,102.4164369348213,79.63995630327092,102.9096877805333
19.23452674292736,0.38649142773068557,0.44348329254611807,44.64833768836253,41.43824463138313,11.975074935978022,26.987739326802025,0.23038493458447107,9.21182556144338,9.399266215607204,31.006604597539553,15.04513095222536,29.424725662322864,14.8738381578953,5.706550455172245,46.74048625445538,88.734184698998,16.698093514273594,2.9644924176001197,26.918032979677466,65.4735306467621,1.8425046359707515,50.406665456927016,48.622339249790144,9.096865874246557,34.68972692087237,50.997204888995725,31.006604597539553,3.6291891402102077,44.64833768836253,1.225486431789043,9.396582093235553,57.806418390673905,30.549562955334512,63.401816110676,49.56370565671216,7.638017489956323,66.83853716725586,10.167206161737402,73.81161823885643,36.22925241190901,70.44068949104283,33.4976291943609,63.83547709132884,77.14824154784948,50.997204888995725,2.4170818070747107,30.261313927562103,24.13901251789622,46.34924908746635
29.057246433355306,200.34799505415916,23.015659165180654,78.6388287275918,100.13530902869218,178.38959124039792,95.49051092268283,213.28684330226102,17.80465232610719,99.33449188954734,102.42214136067092,186.99341359519624,12.136240052319511,200.84083996965856,13.189003090922766,84.43005469740378,86.5144933647061,141.2687494015781,144.76845249336853,13.337624100600262,211.667289749951,50.593664795945,96.41691777411415,78.46123182188377,200.38384266918692,7.284793890010108,180.92452963369286,209.87063368013239,26.40198075427756,82.51869974058503,88.19906623172234,187.37039160172878,89.08232058068054,11.39942627905561,209.85736683812166,43.46984697789954,82.50934248109381,79.6035025876871,218.11240376507897,170.127484419301,2.798448761130831,242.70973757356566,29.727129559991976,84.5781672397204,88.19906623172234,188.73261157895456,200.34799505415916,162.26847589127576,19.72274274141776,52.05383928223666
196.67035746186818,200.76586206504302,194.25177141310093,197.12929272828748,196.6902715064407,196.88563067468485,196.72001155874207,199.2179404799545,196.49896776214447,197.13421297873086,197.04338158582718,195.39144026301685,197.01524138245466,199.1477983007333,197.16345479481453,200.6623348369863,198.25024449670326,194.768100857009,195.41350217767308,194.8009835071719,197.6953619111359,194.86800914278697,198.20935264129156,197.6304171627199,195.76112596349984,196.66681673754763,203.1862302495008,196.99471768539487,196.87298215596246,197.12929272828748,196.67880999495486,195.72107024613604,196.67880999495486,193.9150780747729,198.90372810607897,199.7948418334861,197.14075580422528,198.5763827820257,196.0729909521731,197.9868920978428,195.69067029099307,198.5763827820257,193.92162417848758,194.9347774502566,196.67880999495486,199.05468858622962,197.69481636068753,199.19659320634133,195.97452241689186,200.3072024456376
164.214809182764,190.79795227760934,165.29654161311953,190.6357383456511,168.51340738430855,190.82879030516554,164.45229212452492,190.8016702269656,165.99227199686155,190.46911530577836,169.77666982227933,190.78230534216422,164.81598771121705,190.8016702269656,165.59583647762707,168.45261260982525,190.570165708507,190.67797389284905,190.60486537062357,164.2143702095959,190.79202841866578,164.72838706789395,190.46867312241758,167.10143182309218,190.8016702269656,167.1072780313893,190.79576496538542,190.3735419135226,165.21755144664758,190.26035073040688,164.33957447777686,190.79588457486582,170.40107265888068,167.81853628348236,190.74981898457128,167.80364007773755,190.2572689318157,165.9651212046353,190.3735419135226,168.77040547987292,169.23584335191748,190.7832507079839,164.8637512712939,190.46911530577836,164.43795819451412,190.14436990440421,190.6628221008233,189.5664435865892,167.2437158447344,165.4318788886319
144.43088144739488,160.87369129382137,160.89419583907875,160.30033864692314,160.6134376957652,137.69621374143645,144.43088144739488,160.46588923948465,160.9184116233484,159.91046177107032,160.89247769751836,137.56420743382193,144.42140320406156,160.55133181347054,160.87464588890418,160.7605081312874,160.91799457343186,135.8850877796793,137.69947481494066,144.42140320406156,160.91491656849166,160.89787854568814,160.86928795984434,160.56892897757467,135.13123628691477,144.4164933636322,160.75743437271382,160.86754321707588,160.88729879919592,160.17147380218557,159.75067842883618,137.5568372458066,160.55240406000834,144.4164933636322,160.88759689563358,160.91910801986205,159.91046177107032,160.04949156713334,133.90714724715068,160.21917010041355,144.4164933636322,160.64972852486568,160.8755265978492,159.82536717602542,159.75067842883618,160.56914503408726,140.53208135144092,160.58093319845176,144.42249284441058,160.91842215967364
104.30151140201696,129.14948870319972,105.1039977991124,105.33497944266065,129.73474022384613,129.6610963217915,105.47131257247095,129.86120699794867,104.97200610765144,109.07546621820926,129.29192193820683,129.54506998031295,105.06690393308874,129.87899613262664,107.26963118126515,129.0703463042205,109.70006392963752,129.7982739620171,129.35160943764953,104.53747858700139,129.40941756142146,103.37632535402147,109.96097712333155,128.63966445251785,129.14948870319972,105.90003143531138,129.6835264935766,129.21480386026244,109.13156342631565,105.42449773451695,129.42561263127322,129.3164589604737,129.23633867977307,104.38859726060866,129.1542571525136,108.08695094151207,107.68624097244331,128.95367418255807,129.59554792751544,129.7982256351388,104.5274175939104,129.59245484552224,104.16369235683136,105.42940279671238,129.44349857017923,129.67746254572012,129.336712055478,129.87961228135478,105.43477687467178,105.40343847072101
511.82709423856124,2970.9024527117767,1936.3979193147984,2171.8773426787434,2002.61298323767,1354.6609933113878,600.1137486292935,4444.229122514812,1896.9514391005446,2484.49559272656,2035.2022344011898,1463.6378778404078,713.4906866838793,4444.229122514812,910.5430507630723,1903.1572750638745,2421.8442567094344,1209.1605069073432,1551.66044622864,596.0690097445676,2191.026438424751,1737.5519939047413,2421.0948162506015,1996.4903281654601,1344.1886213444752,1833.9670164750826,2047.1670751272848,4624.163597645436,844.9950037996505,1983.5051488592803,1929.7538178333102,2034.4391507226112,1953.2044371765526,1451.4132952935847,2956.4562214107805,1787.2933084434665,1860.0977012531355,1904.156908704612,1279.6785550922486,2833.6627105882494,1068.994971902195,2369.0139477177663,1105.4399403106088,2196.4640729486855,1899.4567832204664,1815.340082715227,2636.179402443344,4224.425087019989,850.5369054548478,1701.7751802391358
502.6578859650279,506.3459199877296,502.4130416531971,516.3994778158147,501.6290312217064,504.0047533113625,510.5530154977806,503.05905306326093,502.65131986622447,503.11008678584585,500.16010471423255,503.8840815408053,595.7983979811881,500.03725264261254,503.58450275617207,605.5456061199677,666.1182025023568,511.71585890650806,502.2430388304947,862.1658293032295,521.4454871294255,548.1648247005384,654.1757692518196,880.8960484144386,504.0047533113625,510.3711502057477,505.9648145212653,503.0645311142851,556.4994170293916,512.78553660994,526.3635863155146,532.1354207423484,938.2986480648553,510.8612323824374,542.9854370409902,730.074034660172,503.11008678584585,542.6330205594979,500.5554488424843,901.9819180979309,504.0379416529482,532.2710522021442,502.77192483058184,526.6687961964055,889.480783188653,531.025270050491,512.7210544043338,500.02948831031165,739.6661682335518,691.8204297049472
